X,Y,OBJECTID,EVENT_UNIQUE_ID,REPORT_DATE,OCC_DATE,REPORT_YEAR,REPORT_MONTH,REPORT_DAY,REPORT_DOY,REPORT_DOW,REPORT_HOUR,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOY,OCC_DOW,OCC_HOUR,DIVISION,LOCATION_TYPE,PREMISES_TYPE,UCR_CODE,UCR_EXT,OFFENCE,MCI_CATEGORY,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-79.477503236,43.7061776560001,4418,GO-2018253777,2018/02/09 05:00:00+00,2018/02/01 05:00:00+00,2018,February,9,40,Friday    ,16,2018,February,1,32,Thursday  ,18,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4775032363338,43.7061776563438
-79.387974593,43.704413845,4419,GO-2018253393,2018/02/09 05:00:00+00,2018/02/09 05:00:00+00,2018,February,9,40,Friday    ,16,2018,February,9,40,Friday    ,14,D53,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,99,Mount Pleasant East,99,Mount Pleasant East (99),-79.3879745930628,43.704413844905
-79.552456246,43.7141298760001,4420,GO-2018261227,2018/02/10 05:00:00+00,2018/02/10 05:00:00+00,2018,February,10,41,Saturday  ,19,2018,February,10,41,Saturday  ,19,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,5,Elms-Old Rexdale,5,Elms-Old Rexdale (5),-79.5524562458578,43.7141298762906
-79.263158873,43.726875082,4421,GO-2018261110,2018/02/10 05:00:00+00,2018/02/05 05:00:00+00,2018,February,10,41,Saturday  ,18,2018,February,5,36,Monday    ,22,D41,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,124,Kennedy Park,124,Kennedy Park (124),-79.2631588729813,43.7268750815315
-79.31051544,43.6857732510001,4422,GO-20189004134,2018/02/10 05:00:00+00,2017/12/15 05:00:00+00,2018,February,10,41,Saturday  ,13,2017,December,15,349,Friday    ,21,D55,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,210,Theft Over,Theft Over,62,East End-Danforth,62,East End-Danforth (62),-79.3105154399473,43.6857732513733
-79.38272134,43.639499205,4423,GO-2018266493,2018/02/11 05:00:00+00,2018/02/11 05:00:00+00,2018,February,11,42,Sunday    ,17,2018,February,11,42,Sunday    ,17,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3827213396847,43.6394992049179
-79.549546629,43.7598069310001,4424,GO-2018263782,2018/02/11 05:00:00+00,2018/02/11 05:00:00+00,2018,February,11,42,Sunday    ,7,2018,February,11,42,Sunday    ,7,D31,"Police / Courts (Parole Board, Probation Office)",Other,2132,200,Theft From Motor Vehicle Over,Theft Over,21,Humber Summit,21,Humber Summit (21),-79.5495466292711,43.7598069312624
-79.266007937,43.727609994,4425,GO-2018267560,2018/02/12 05:00:00+00,2018/02/11 05:00:00+00,2018,February,12,43,Monday    ,15,2018,February,11,42,Sunday    ,22,D41,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,124,Kennedy Park,124,Kennedy Park (124),-79.2660079365739,43.7276099940839
-79.216399275,43.816271251,4426,GO-2018272252,2018/02/12 05:00:00+00,2016/05/01 04:00:00+00,2018,February,12,43,Monday    ,15,2016,May,1,122,Sunday    ,12,D42,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,146,Malvern East,132,Malvern (132),-79.2163992753186,43.8162712510899
-79.460692648,43.670680281,4427,GO-2018273309,2018/02/12 05:00:00+00,2018/02/11 05:00:00+00,2018,February,12,43,Monday    ,19,2018,February,11,42,Sunday    ,19,D11,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,91,Weston-Pelham Park,91,Weston-Pellam Park (91),-79.4606926478678,43.6706802811093
-79.408619958,43.7649594480001,4428,GO-2018245738,2018/02/12 05:00:00+00,2018/01/15 05:00:00+00,2018,February,12,43,Monday    ,16,2018,January,15,15,Monday    ,16,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,215,Theft Over - Bicycle,Theft Over,151,Yonge-Doris,51,Willowdale East (51),-79.4086199580257,43.7649594481317
-79.536303706,43.7318631790001,4429,GO-20189004319,2018/02/12 05:00:00+00,2018/02/11 05:00:00+00,2018,February,12,43,Monday    ,10,2018,February,11,42,Sunday    ,17,D31,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,23,Pelmo Park-Humberlea,23,Pelmo Park-Humberlea (23),-79.5363037063027,43.7318631789637
-79.266007937,43.727609994,4430,GO-2018280430,2018/02/12 05:00:00+00,2018/02/12 05:00:00+00,2018,February,12,43,Monday    ,19,2018,February,12,43,Monday    ,18,D41,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,124,Kennedy Park,124,Kennedy Park (124),-79.2660079365739,43.7276099940839
-79.4941508749999,43.723939806,4431,GO-2018278698,2018/02/13 05:00:00+00,2017/12/03 05:00:00+00,2018,February,13,44,Tuesday   ,14,2017,December,3,337,Sunday    ,0,D31,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.4941508751952,43.7239398062694
-79.490160445,43.6964229500001,4432,GO-2018280070,2018/02/13 05:00:00+00,2017/12/22 05:00:00+00,2018,February,13,44,Tuesday   ,17,2017,December,22,356,Friday    ,17,D12,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30),-79.4901604448764,43.6964229496203
-79.5568998429999,43.6101198170001,4433,GO-2018276997,2018/02/13 05:00:00+00,2018/02/01 05:00:00+00,2018,February,13,44,Tuesday   ,10,2018,February,1,32,Thursday  ,11,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,159,Etobicoke City Centre,14,Islington-City Centre West (14),-79.5568998425087,43.6101198168381
-79.266007937,43.727609994,4434,GO-2018280426,2018/02/13 05:00:00+00,2018/02/11 05:00:00+00,2018,February,13,44,Tuesday   ,18,2018,February,11,42,Sunday    ,22,D41,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,124,Kennedy Park,124,Kennedy Park (124),-79.2660079365739,43.7276099940839
-79.3972354489999,43.650896081,4435,GO-2018280624,2018/02/13 05:00:00+00,2018/02/09 05:00:00+00,2018,February,13,44,Tuesday   ,19,2018,February,9,40,Friday    ,17,D14,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.3972354488788,43.6508960808962
-79.5580667099999,43.7454514130001,4436,GO-20189004563,2018/02/13 05:00:00+00,2018/02/08 05:00:00+00,2018,February,13,44,Tuesday   ,20,2018,February,8,39,Thursday  ,20,D31,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,22,Humbermede,22,Humbermede (22),-79.5580667100436,43.7454514130125
-79.3411374739999,43.668010397,4437,GO-20189004472,2018/02/13 05:00:00+00,2018/02/12 05:00:00+00,2018,February,13,44,Tuesday   ,10,2018,February,12,43,Monday    ,19,D55,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2133,200,Theft Over - Shoplifting,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.3411374738169,43.6680103970741
-79.411988816,43.765651104,4438,GO-2018281549,2018/02/13 05:00:00+00,2018/02/06 05:00:00+00,2018,February,13,44,Tuesday   ,21,2018,February,6,37,Tuesday   ,3,D32,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,151,Yonge-Doris,51,Willowdale East (51),-79.4119888158162,43.7656511044652
-79.316445403,43.7101662750001,4439,GO-2018274301,2018/02/13 05:00:00+00,2017/10/01 04:00:00+00,2018,February,13,44,Tuesday   ,14,2017,October,1,274,Sunday    ,0,D54,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,200,Theft From Mail / Bag / Key,Theft Over,54,O'Connor-Parkview,54,O'Connor-Parkview (54),-79.3164454030838,43.7101662747129
-79.5145761479999,43.6995252090001,4440,GO-2018277881,2018/02/14 05:00:00+00,2017/10/09 04:00:00+00,2018,February,14,45,Wednesday ,9,2017,October,9,282,Monday    ,22,D12,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,113,Weston,113,Weston (113),-79.5145761476879,43.6995252092155
-79.3315549929999,43.716278216,4441,GO-2018288813,2018/02/14 05:00:00+00,2018/02/13 05:00:00+00,2018,February,14,45,Wednesday ,23,2018,February,13,44,Tuesday   ,20,D54,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,44,Flemingdon Park,44,Flemingdon Park (44),-79.3315549931384,43.7162782160113
-79.467676394,43.7719092240001,4442,GO-2018287393,2018/02/14 05:00:00+00,2018/01/31 05:00:00+00,2018,February,14,45,Wednesday ,18,2018,January,31,31,Wednesday ,10,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,27,York University Heights,27,York University Heights (27),-79.4676763937112,43.7719092235979
-79.237055152,43.7895483410001,4443,GO-2018282701,2018/02/14 05:00:00+00,2018/02/14 05:00:00+00,2018,February,14,45,Wednesday ,5,2018,February,14,45,Wednesday ,5,D42,Convenience Stores,Commercial,2133,200,Theft Over - Shoplifting,Theft Over,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.2370551521655,43.7895483411065
-85.488743885,0.0,4444,GO-2018282072,2018/02/14 05:00:00+00,2018/01/28 05:00:00+00,2018,February,14,45,Wednesday ,0,2018,January,28,28,Sunday    ,10,NSA,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,NSA,NSA,NSA,NSA,-85.4887438847069,0
-79.379902092,43.6699677940001,4445,GO-2018269468,2018/02/14 05:00:00+00,2018/01/28 05:00:00+00,2018,February,14,45,Wednesday ,13,2018,January,28,28,Sunday    ,22,D51,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.3799020923878,43.6699677935688
-79.4515162169999,43.7240306040001,4446,GO-2018295287,2018/02/15 05:00:00+00,2018/02/15 05:00:00+00,2018,February,15,46,Thursday  ,22,2018,February,15,46,Thursday  ,17,D32,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,211,Theft Over - Distraction,Theft Over,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4515162166738,43.7240306035325
-79.522369882,43.677378715,4447,GO-2018286559,2018/02/15 05:00:00+00,2018/02/14 05:00:00+00,2018,February,15,46,Thursday  ,10,2018,February,14,45,Wednesday ,14,D22,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,9,Edenbridge-Humber Valley,9,Edenbridge-Humber Valley (9),-79.5223698821889,43.6773787149787
-79.3371959419999,43.792658778,4448,GO-20189004808,2018/02/15 05:00:00+00,2018/02/14 05:00:00+00,2018,February,15,46,Thursday  ,17,2018,February,14,45,Wednesday ,6,D33,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,46,Pleasant View,46,Pleasant View (46),-79.3371959419097,43.7926587775307
-79.55968601,43.7133118250001,4449,GO-2018290302,2018/02/15 05:00:00+00,2018/02/15 05:00:00+00,2018,February,15,46,Thursday  ,8,2018,February,15,46,Thursday  ,1,D23,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,1,West Humber-Clairville,1,West Humber-Clairville (1),-79.5596860102162,43.7133118248394
-79.2963978929999,43.741601786,4450,GO-2018291297,2018/02/15 05:00:00+00,2018/02/15 05:00:00+00,2018,February,15,46,Thursday  ,12,2018,February,15,46,Thursday  ,0,D41,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.2963978929423,43.7416017856656
-79.451299358,43.717002581,4451,GO-2018294671,2018/02/15 05:00:00+00,2018/02/15 05:00:00+00,2018,February,15,46,Thursday  ,19,2018,February,15,46,Thursday  ,16,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,210,Theft Over,Theft Over,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4512993584538,43.7170025811361
-79.356527362,43.6573689260001,4452,GO-2018302031,2018/02/16 05:00:00+00,2018/02/12 05:00:00+00,2018,February,16,47,Friday    ,22,2018,February,12,43,Monday    ,21,D51,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,73,Moss Park,72,Regent Park (72),-79.3565273618491,43.6573689257357
-79.39108973,43.6463098190001,4453,GO-2018299730,2018/02/16 05:00:00+00,2018/02/15 05:00:00+00,2018,February,16,47,Friday    ,15,2018,February,15,46,Thursday  ,22,D52,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2130,210,Theft Over,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3910897295585,43.6463098188595
-79.382637841,43.6529642850001,4454,GO-2018305341,2018/02/17 05:00:00+00,2018/02/16 05:00:00+00,2018,February,17,48,Saturday  ,13,2018,February,16,47,Friday    ,18,D52,"Other Non Commercial / Corporate Places (Non-Profit, Gov'T, Firehall)",Other,2132,200,Theft From Motor Vehicle Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.38263784138,43.6529642847298
-79.505541776,43.7648662510001,4455,GO-20189005028,2018/02/17 05:00:00+00,2018/02/14 05:00:00+00,2018,February,17,48,Saturday  ,2,2018,February,14,45,Wednesday ,17,D31,"Apartment (Rooming House, Condo)",Apartment,2130,200,Theft From Mail / Bag / Key,Theft Over,27,York University Heights,27,York University Heights (27),-79.505541775914,43.7648662505794
-79.251611308,43.7549169150001,4456,GO-2018303971,2018/02/17 05:00:00+00,2018/02/14 05:00:00+00,2018,February,17,48,Saturday  ,8,2018,February,14,45,Wednesday ,0,D43,"Apartment (Rooming House, Condo)",Apartment,2130,210,Theft Over,Theft Over,156,Bendale-Glen Andrew,127,Bendale (127),-79.2516113078239,43.7549169149552
-79.328931821,43.7820673350001,4457,GO-2018306191,2018/02/17 05:00:00+00,2017/05/17 04:00:00+00,2018,February,17,48,Saturday  ,16,2017,May,17,137,Wednesday ,12,D33,"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,2130,210,Theft Over,Theft Over,46,Pleasant View,46,Pleasant View (46),-79.328931820566,43.78206733525
-79.458587332,43.7132734130001,4458,GO-2018315460,2018/02/18 05:00:00+00,2018/02/18 05:00:00+00,2018,February,18,49,Sunday    ,23,2018,February,18,49,Sunday    ,8,D32,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.4585873319577,43.7132734134234
-79.3850178559999,43.6447694080001,4459,GO-2018313096,2018/02/18 05:00:00+00,2018/02/18 05:00:00+00,2018,February,18,49,Sunday    ,19,2018,February,18,49,Sunday    ,19,D52,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77),-79.3850178557778,43.6447694076816
-79.294726926,43.745370349,4460,GO-2018317809,2018/02/19 05:00:00+00,2018/02/16 05:00:00+00,2018,February,19,50,Monday    ,14,2018,February,16,47,Friday    ,12,D41,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,211,Theft Over - Distraction,Theft Over,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.2947269257573,43.7453703486846
-79.399192925,43.6456273320001,4461,GO-20189005266,2018/02/19 05:00:00+00,2018/02/17 05:00:00+00,2018,February,19,50,Monday    ,18,2018,February,17,48,Saturday  ,1,D14,"Apartment (Rooming House, Condo)",Apartment,2130,215,Theft Over - Bicycle,Theft Over,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.3991929251742,43.6456273316997
-79.515124825,43.7470881450001,4462,GO-2018323145,2018/02/20 05:00:00+00,2018/02/09 05:00:00+00,2018,February,20,51,Tuesday   ,13,2018,February,9,40,Friday    ,12,D31,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.5151248248268,43.7470881449389
-79.538225091,43.733740669,4463,GO-2018320714,2018/02/20 05:00:00+00,2018/02/18 05:00:00+00,2018,February,20,51,Tuesday   ,7,2018,February,18,49,Sunday    ,8,D31,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,22,Humbermede,22,Humbermede (22),-79.5382250911128,43.7337406688871
-79.346658659,43.639056392,4464,GO-2018330609,2018/02/21 05:00:00+00,2017/10/27 04:00:00+00,2018,February,21,52,Wednesday ,14,2017,October,27,300,Friday    ,0,D51,"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,2130,210,Theft Over,Theft Over,70,South Riverdale,70,South Riverdale (70),-79.3466586589847,43.6390563920734
-79.5275690409999,43.7609909830001,4465,GO-2018338083,2018/02/22 05:00:00+00,2017/12/07 05:00:00+00,2018,February,22,53,Thursday  ,17,2017,December,7,341,Thursday  ,17,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,24,Black Creek,24,Black Creek (24),-79.527569041227,43.7609909829409
-79.5102440539999,43.647604437,4466,GO-2018334994,2018/02/22 05:00:00+00,2018/02/18 05:00:00+00,2018,February,22,53,Thursday  ,9,2018,February,18,49,Sunday    ,13,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,15,Kingsway South,15,Kingsway South (15),-79.5102440543195,43.6476044373523
-79.531463055,43.7496546560001,4467,GO-2018337217,2018/02/22 05:00:00+00,2018/01/03 05:00:00+00,2018,February,22,53,Thursday  ,14,2018,January,3,3,Wednesday ,16,D31,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,22,Humbermede,22,Humbermede (22),-79.5314630547764,43.7496546562001
-79.548672412,43.701318101,4468,GO-2018337369,2018/02/22 05:00:00+00,2018/02/16 05:00:00+00,2018,February,22,53,Thursday  ,15,2018,February,16,47,Friday    ,0,D23,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.5486724115976,43.7013181009717
-79.415359737,43.794541113,4469,GO-2018337236,2018/02/22 05:00:00+00,2018/02/22 05:00:00+00,2018,February,22,53,Thursday  ,14,2018,February,22,53,Thursday  ,14,D32,"Single Home, House (Attach Garage, Cottage, Mobile)",House,2130,200,Theft From Mail / Bag / Key,Theft Over,50,Newtonbrook East,50,Newtonbrook East (50),-79.4153597367448,43.7945411126219
-79.259169846,43.778438027,4470,GO-2018341563,2018/02/23 05:00:00+00,2018/02/23 05:00:00+00,2018,February,23,54,Friday    ,8,2018,February,23,54,Friday    ,5,D43,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,156,Bendale-Glen Andrew,127,Bendale (127),-79.2591698455305,43.7784380272832
-79.548649747,43.6094445260001,4471,GO-2018343644,2018/02/23 05:00:00+00,2018/02/16 05:00:00+00,2018,February,23,54,Friday    ,13,2018,February,16,47,Friday    ,12,D22,"Construction Site (Warehouse, Trailer, Shed)",Commercial,2130,210,Theft Over,Theft Over,20,Alderwood,20,Alderwood (20),-79.5486497468119,43.609444525946
-79.505934608,43.6222898030001,4472,GO-2018330379,2018/02/25 05:00:00+00,2018/02/17 05:00:00+00,2018,February,25,56,Sunday    ,20,2018,February,17,48,Saturday  ,15,D22,"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,2130,210,Theft Over,Theft Over,16,Stonegate-Queensway,16,Stonegate-Queensway (16),-79.5059346083103,43.6222898026968
-79.3851920829999,43.6592197000001,4473,GO-2018355357,2018/02/25 05:00:00+00,2018/02/21 05:00:00+00,2018,February,25,56,Sunday    ,10,2018,February,21,52,Wednesday ,5,D52,"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,2132,200,Theft From Motor Vehicle Over,Theft Over,170,Yonge-Bay Corridor,76,Bay Street Corridor (76),-79.3851920829602,43.6592196999038
